Zone_ID,HID_No,Bay_Zone,Sub_Region,Full_Name,Territory,Type,IN_Count,OUT_Count,IN_Lanes,OUT_Lanes,Vehicle_Max,Vehicle_Precaution,Project,ZCU,HID_Type,HID_ID,Zone_ID2,Addr_No,Station_No
25,HID-OHT-025,B03,1,HID-B03-1(025),1,HID,5,5,4382→4383; 4382→4414; 4397→4399; 4462→4406; 8466→4398,4387→4360; 4387→4388; 4424→4443; 4431→4339; 4432→6143,37,35,M14 Project Ph-1,ZC579A,HID4,4TCT1804_1,25,4399,4451
25,HID-OHT-025,B03,1,HID-B03-1(025),1,HID,5,5,4382→4383; 4382→4414; 4397→4399; 4462→4406; 8466→4398,4387→4360; 4387→4388; 4424→4443; 4431→4339; 4432→6143,37,35,M14 Project Ph-1,ZC579A,HID4,ST-00003,25,4399,3
26,HID-OHT-026,B03,2,HID-B03-2(026),1,HID,5,5,4424→4443; 4483→4455; 4483→4484; 4528→4434; 6148→4433,4462→4406; 4478→4479; 4478→4510; 4491→4494; 4492→8461,37,35,M14 Project Ph-1,ZC583A,HID4,,,,
27,HID-OHT-027,B03,1,HID-B03-1(027),1,HID,6,5,4478→4479; 4478→4510; 4491→4494; 4532→4533; 4560→4561; 8458→4493,4483→4455; 4483→4484; 4524→4542; 4528→4434; 4529→6151,37,35,M14 Project Ph-1,ZC585A,HID4,4AFZ19-001,27,4491,14919
27,HID-OHT-027,B03,1,HID-B03-1(027),1,HID,6,5,4478→4479; 4478→4510; 4491→4494; 4532→4533; 4560→4561; 8458→4493,4483→4455; 4483→4484; 4524→4542; 4528→4434; 4529→6151,37,35,M14 Project Ph-1,ZC585A,HID4,4AFZ19-101,27,4434,35019
27,HID-OHT-027,B03,1,HID-B03-1(027),1,HID,6,5,4478→4479; 4478→4510; 4491→4494; 4532→4533; 4560→4561; 8458→4493,4483→4455; 4483→4484; 4524→4542; 4528→4434; 4529→6151,37,35,M14 Project Ph-1,ZC585A,HID4,4AFZ19-133,27,4455,17733
27,HID-OHT-027,B03,1,HID-B03-1(027),1,HID,6,5,4478→4479; 4478→4510; 4491→4494; 4532→4533; 4560→4561; 8458→4493,4483→4455; 4483→4484; 4524→4542; 4528→4434; 4529→6151,37,35,M14 Project Ph-1,ZC585A,HID4,4AFZ19-301,27,4494,17747
27,HID-OHT-027,B03,1,HID-B03-1(027),1,HID,6,5,4478→4479; 4478→4510; 4491→4494; 4532→4533; 4560→4561; 8458→4493,4483→4455; 4483→4484; 4524→4542; 4528→4434; 4529→6151,37,35,M14 Project Ph-1,ZC585A,HID4,4AFZ19-337,27,4510,17783
27,HID-OHT-027,B03,1,HID-B03-1(027),1,HID,6,5,4478→4479; 4478→4510; 4491→4494; 4532→4533; 4560→4561; 8458→4493,4483→4455; 4483→4484; 4524→4542; 4528→4434; 4529→6151,37,35,M14 Project Ph-1,ZC585A,HID4,4CSC1901_4,27,4434,4606
27,HID-OHT-027,B03,1,HID-B03-1(027),1,HID,6,5,4478→4479; 4478→4510; 4491→4494; 4532→4533; 4560→4561; 8458→4493,4483→4455; 4483→4484; 4524→4542; 4528→4434; 4529→6151,37,35,M14 Project Ph-1,ZC585A,HID4,4PDS1909_1,27,4528,4720
27,HID-OHT-027,B03,1,HID-B03-1(027),1,HID,6,5,4478→4479; 4478→4510; 4491→4494; 4532→4533; 4560→4561; 8458→4493,4483→4455; 4483→4484; 4524→4542; 4528→4434; 4529→6151,37,35,M14 Project Ph-1,ZC585A,HID4,4PDS1909_2,27,4528,4719
27,HID-OHT-027,B03,1,HID-B03-1(027),1,HID,6,5,4478→4479; 4478→4510; 4491→4494; 4532→4533; 4560→4561; 8458→4493,4483→4455; 4483→4484; 4524→4542; 4528→4434; 4529→6151,37,35,M14 Project Ph-1,ZC585A,HID4,4PDS1909_3,27,4528,4718
27,HID-OHT-027,B03,1,HID-B03-1(027),1,HID,6,5,4478→4479; 4478→4510; 4491→4494; 4532→4533; 4560→4561; 8458→4493,4483→4455; 4483→4484; 4524→4542; 4528→4434; 4529→6151,37,35,M14 Project Ph-1,ZC585A,HID4,4PEI1901_1,27,4491,4659
27,HID-OHT-027,B03,1,HID-B03-1(027),1,HID,6,5,4478→4479; 4478→4510; 4491→4494; 4532→4533; 4560→4561; 8458→4493,4483→4455; 4483→4484; 4524→4542; 4528→4434; 4529→6151,37,35,M14 Project Ph-1,ZC585A,HID4,4PEI1901_2,27,4491,4658
27,HID-OHT-027,B03,1,HID-B03-1(027),1,HID,6,5,4478→4479; 4478→4510; 4491→4494; 4532→4533; 4560→4561; 8458→4493,4483→4455; 4483→4484; 4524→4542; 4528→4434; 4529→6151,37,35,M14 Project Ph-1,ZC585A,HID4,4POL1902_2,27,4510,4691
27,HID-OHT-027,B03,1,HID-B03-1(027),1,HID,6,5,4478→4479; 4478→4510; 4491→4494; 4532→4533; 4560→4561; 8458→4493,4483→4455; 4483→4484; 4524→4542; 4528→4434; 4529→6151,37,35,M14 Project Ph-1,ZC585A,HID4,4POL1902_3,27,4510,4690
27,HID-OHT-027,B03,1,HID-B03-1(027),1,HID,6,5,4478→4479; 4478→4510; 4491→4494; 4532→4533; 4560→4561; 8458→4493,4483→4455; 4483→4484; 4524→4542; 4528→4434; 4529→6151,37,35,M14 Project Ph-1,ZC585A,HID4,4PTA1913_9,27,4494,4664
28,HID-OHT-028,B03,2,HID-B03-2(028),1,HID,12,12,16020→4550; 16046→4559; 16065→4572; 16080→4616; 16091→4593; 16133→4603; 16152→4582; 4524→4542; 4649→4588; 5648→4545; 6159→4530; 8447→4578,4532→4533; 4548→16001; 4558→16021; 4560→4561; 4571→16047; 4577→8451; 4581→16136; 4591→16092; 4602→16081; 4611→4628; 4615→16066; 4620→6163,37,35,M14 Project Ph-1,ZC600A,HID4,,,,
29,HID-OHT-029,B03,1,HID-B03-1(029),1,HID,4,4,4611→4628; 4697→4667; 4719→4622; 6169→4621,4649→4588; 4665→4699; 4679→8441; 4681→4683,37,35,M14 Project Ph-1,ZC615A,HID4,,,,
30,HID-OHT-030,B04,2,HID-B04-2(030),1,HID,5,4,4665→4699; 4681→4683; 4724→4725; 4757→4691; 8437→4682,4697→4667; 4713→4736; 4719→4622; 4720→6173,37,35,M14 Project Ph-1,ZC616A,HID4,4AFZ21-001,30,4681,14921
30,HID-OHT-030,B04,2,HID-B04-2(030),1,HID,5,4,4665→4699; 4681→4683; 4724→4725; 4757→4691; 8437→4682,4697→4667; 4713→4736; 4719→4622; 4720→6173,37,35,M14 Project Ph-1,ZC616A,HID4,4AFZ21-101,30,4622,35021
30,HID-OHT-030,B04,2,HID-B04-2(030),1,HID,5,4,4665→4699; 4681→4683; 4724→4725; 4757→4691; 8437→4682,4697→4667; 4713→4736; 4719→4622; 4720→6173,37,35,M14 Project Ph-1,ZC616A,HID4,4AFZ21-301,30,4683,18057
30,HID-OHT-030,B04,2,HID-B04-2(030),1,HID,5,4,4665→4699; 4681→4683; 4724→4725; 4757→4691; 8437→4682,4697→4667; 4713→4736; 4719→4622; 4720→6173,37,35,M14 Project Ph-1,ZC616A,HID4,4AFZ21-337,30,4699,18093
30,HID-OHT-030,B04,2,HID-B04-2(030),1,HID,5,4,4665→4699; 4681→4683; 4724→4725; 4757→4691; 8437→4682,4697→4667; 4713→4736; 4719→4622; 4720→6173,37,35,M14 Project Ph-1,ZC616A,HID4,4POL2106_2,30,4699,5088
30,HID-OHT-030,B04,2,HID-B04-2(030),1,HID,5,4,4665→4699; 4681→4683; 4724→4725; 4757→4691; 8437→4682,4697→4667; 4713→4736; 4719→4622; 4720→6173,37,35,M14 Project Ph-1,ZC616A,HID4,4POL2106_3,30,4699,5087
30,HID-OHT-030,B04,2,HID-B04-2(030),1,HID,5,4,4665→4699; 4681→4683; 4724→4725; 4757→4691; 8437→4682,4697→4667; 4713→4736; 4719→4622; 4720→6173,37,35,M14 Project Ph-1,ZC616A,HID4,4PPW2101_2,30,4622,5005
30,HID-OHT-030,B04,2,HID-B04-2(030),1,HID,5,4,4665→4699; 4681→4683; 4724→4725; 4757→4691; 8437→4682,4697→4667; 4713→4736; 4719→4622; 4720→6173,37,35,M14 Project Ph-1,ZC616A,HID4,4PTD2118_5,30,4683,5061
30,HID-OHT-030,B04,2,HID-B04-2(030),1,HID,5,4,4665→4699; 4681→4683; 4724→4725; 4757→4691; 8437→4682,4697→4667; 4713→4736; 4719→4622; 4720→6173,37,35,M14 Project Ph-1,ZC616A,HID4,4PTK2113_5,30,4697,5086
30,HID-OHT-030,B04,2,HID-B04-2(030),1,HID,5,4,4665→4699; 4681→4683; 4724→4725; 4757→4691; 8437→4682,4697→4667; 4713→4736; 4719→4622; 4720→6173,37,35,M14 Project Ph-1,ZC616A,HID4,4PTK2113_6,30,4697,5085
30,HID-OHT-030,B04,2,HID-B04-2(030),1,HID,5,4,4665→4699; 4681→4683; 4724→4725; 4757→4691; 8437→4682,4697→4667; 4713→4736; 4719→4622; 4720→6173,37,35,M14 Project Ph-1,ZC616A,HID4,4PTK2113_7,30,4697,5084
31,HID-OHT-031,B04,1,HID-B04-1(031),1,HID,8,9,16177→4740; 16198→4749; 16233→4762; 4713→4736; 4812→4747; 4812→4813; 4828→4722; 6178→4721,4724→4725; 4739→16157; 4748→16199; 4757→4691; 4761→16211; 4766→8432; 4767→4769; 4817→4789; 4817→4818,37,35,M14 Project Ph-1,ZC631A,HID4,,,,
32,HID-OHT-032,B04,2,HID-B04-2(032),1,HID,5,6,4767→4769; 4817→4789; 4817→4818; 4856→4778; 8428→4768,4796→4838; 4812→4747; 4812→4813; 4824→5650; 4828→4722; 4829→6182,37,35,M14 Project Ph-1,ZC245A,HID4,4AFZ22-001,32,4767,14922
32,HID-OHT-032,B04,2,HID-B04-2(032),1,HID,5,6,4767→4769; 4817→4789; 4817→4818; 4856→4778; 8428→4768,4796→4838; 4812→4747; 4812→4813; 4824→5650; 4828→4722; 4829→6182,37,35,M14 Project Ph-1,ZC245A,HID4,4AFZ22-101,32,4722,35022
32,HID-OHT-032,B04,2,HID-B04-2(032),1,HID,5,6,4767→4769; 4817→4789; 4817→4818; 4856→4778; 8428→4768,4796→4838; 4812→4747; 4812→4813; 4824→5650; 4828→4722; 4829→6182,37,35,M14 Project Ph-1,ZC245A,HID4,4AFZ22-344,32,4789,18236
32,HID-OHT-032,B04,2,HID-B04-2(032),1,HID,5,6,4767→4769; 4817→4789; 4817→4818; 4856→4778; 8428→4768,4796→4838; 4812→4747; 4812→4813; 4824→5650; 4828→4722; 4829→6182,37,35,M14 Project Ph-1,ZC245A,HID4,4ALFC101_AI35,32,4769,5285
32,HID-OHT-032,B04,2,HID-B04-2(032),1,HID,5,6,4767→4769; 4817→4789; 4817→4818; 4856→4778; 8428→4768,4796→4838; 4812→4747; 4812→4813; 4824→5650; 4828→4722; 4829→6182,37,35,M14 Project Ph-1,ZC245A,HID4,4ALFC101_AO33,32,4769,5286
32,HID-OHT-032,B04,2,HID-B04-2(032),1,HID,5,6,4767→4769; 4817→4789; 4817→4818; 4856→4778; 8428→4768,4796→4838; 4812→4747; 4812→4813; 4824→5650; 4828→4722; 4829→6182,37,35,M14 Project Ph-1,ZC245A,HID4,4PND2213_1,32,4722,5204
33,HID-OHT-033,B04,1,HID-B04-1(033),1,HID,4,4,4796→4838; 4924→4873; 6187→4830; 8418→4865,4856→4778; 4863→8422; 4890→4907; 4898→6191,37,35,M14 Project Ph-1,ZC638A,HID4,,,,
34,HID-OHT-034,B04,2,HID-B04-2(034),1,HID,4,4,4890→4907; 4990→4941; 6196→4899; 8409→4933,4924→4873; 4931→8413; 4957→4974; 4965→6200,37,35,M14 Project Ph-1,ZC641A,HID4,,,,
35,HID-OHT-035,B04,1,HID-B04-1(035),1,HID,4,5,4957→4974; 5058→5007; 6202→4966; 8403→4999,4990→4941; 4997→8407; 5024→5041; 5027→5702; 5032→6206,37,35,M14 Project Ph-1,ZC645A,HID4,,,,
36,HID-OHT-036,B04,2,HID-B04-2(036),1,HID,4,4,5024→5041; 5128→5075; 6211→5033; 8394→5067,5058→5007; 5065→8398; 5093→5110; 5101→6214,37,35,M14 Project Ph-1,ZC648A,HID4,,,,
37,HID-OHT-037,B04,1,HID-B04-1(037),1,HID,4,4,5093→5110; 5196→5145; 6219→5102; 8385→5137,5128→5075; 5135→8389; 5162→5179; 5170→6223,37,35,M14 Project Ph-1,ZC651A,HID4,,,,
38,HID-OHT-038,B04,2,HID-B04-2(038),1,HID,4,4,5162→5179; 5264→5213; 6228→5171; 8377→5205,5196→5145; 5203→8381; 5230→5247; 5238→6232,37,35,M14 Project Ph-1,ZC654A,HID4,,,,
39,HID-OHT-039,B04,1,HID-B04-1(039),1,HID,5,4,5230→5247; 5328→5281; 5729→5244; 6237→5239; 8368→5273,5264→5213; 5271→8372; 5296→5313; 5304→6240,37,35,M14 Project Ph-1,ZC658A,HID4,,,,
40,HID-OHT-040,B05,2,HID-B05-2(040),1,HID,4,4,5296→5313; 5396→5345; 6241→5305; 8364→5337,5328→5281; 5335→8367; 5362→5379; 5370→6245,37,35,M14 Project Ph-1,ZC661A,HID4,,,,
41,HID-OHT-041,B05,1,HID-B05-1(041),1,HID,4,4,5362→5379; 5466→5413; 6250→5371; 8355→5405,5396→5345; 5403→8359; 5431→5448; 5439→6253,37,35,M14 Project Ph-1,ZC664A,HID4,,,,
42,HID-OHT-042,B05,2,HID-B05-2(042),1,HID,4,4,5431→5448; 6258→5440; 7950→5483; 8346→5475,5466→5413; 5473→8350; 5497→5498; 5506→6261,37,35,M14 Project Ph-1,ZC667A,HID4,,,,
43,HID-OHT-043,B05,1,HID-B05-1(043),1,HID,4,4,2048→2128; 6268→2089; 7914→2097; 8338→2120,2111→2112; 2118→8341; 2146→2030; 2153→6272,37,35,M14 Project Ph-1,ZC469A,HID4,,,,
44,HID-OHT-044,B05,2,HID-B05-2(044),1,HID,4,4,1980→2064; 2146→2030; 6278→2022; 8328→2056,2048→2128; 2054→8332; 2081→1963; 2088→6282,37,35,M14 Project Ph-1,ZC466A,HID4,,,,
45,HID-OHT-045,B05,1,HID-B05-1(045),1,HID,4,5,1891→1996; 2081→1963; 6287→1955; 8319→1988,1980→2064; 1986→8323; 2013→1874; 2016→5715; 2021→6291,37,35,M14 Project Ph-1,ZC462A,HID4,,,,
46,HID-OHT-046,B05,2,HID-B05-2(046),1,HID,5,5,1912→1885; 1912→1913; 1953→1866; 2013→1874; 6296→1865,1891→1996; 1907→1908; 1907→1938; 1920→8314; 1921→1923,37,35,M14 Project Ph-1,ZC458A,HID4,,,,
47,HID-OHT-047,B05,1,HID-B05-1(047),1,HID,5,5,1823→1930; 1907→1908; 1907→1938; 1921→1923; 8310→1922,1912→1885; 1912→1913; 1947→1806; 1953→1866; 1954→6300,37,35,M14 Project Ph-1,ZC457A,HID4,4AFC3301A_OUT31,47,1923,25282
47,HID-OHT-047,B05,1,HID-B05-1(047),1,HID,5,5,1823→1930; 1907→1908; 1907→1938; 1921→1923; 8310→1922,1912→1885; 1912→1913; 1947→1806; 1953→1866; 1954→6300,37,35,M14 Project Ph-1,ZC457A,HID4,4AFZ36-001,47,1921,14936
47,HID-OHT-047,B05,1,HID-B05-1(047),1,HID,5,5,1823→1930; 1907→1908; 1907→1938; 1921→1923; 8310→1922,1912→1885; 1912→1913; 1947→1806; 1953→1866; 1954→6300,37,35,M14 Project Ph-1,ZC457A,HID4,4AFZ36-101,47,1866,35036
47,HID-OHT-047,B05,1,HID-B05-1(047),1,HID,5,5,1823→1930; 1907→1908; 1907→1938; 1921→1923; 8310→1922,1912→1885; 1912→1913; 1947→1806; 1953→1866; 1954→6300,37,35,M14 Project Ph-1,ZC457A,HID4,4AFZ36-144,47,1885,20294
47,HID-OHT-047,B05,1,HID-B05-1(047),1,HID,5,5,1823→1930; 1907→1908; 1907→1938; 1921→1923; 8310→1922,1912→1885; 1912→1913; 1947→1806; 1953→1866; 1954→6300,37,35,M14 Project Ph-1,ZC457A,HID4,4AFZ36-301,47,1923,20307
47,HID-OHT-047,B05,1,HID-B05-1(047),1,HID,5,5,1823→1930; 1907→1908; 1907→1938; 1921→1923; 8310→1922,1912→1885; 1912→1913; 1947→1806; 1953→1866; 1954→6300,37,35,M14 Project Ph-1,ZC457A,HID4,4AFZ36-331,47,1938,20337
47,HID-OHT-047,B05,1,HID-B05-1(047),1,HID,5,5,1823→1930; 1907→1908; 1907→1938; 1921→1923; 8310→1922,1912→1885; 1912→1913; 1947→1806; 1953→1866; 1954→6300,37,35,M14 Project Ph-1,ZC457A,HID4,4TSN3602_4,47,1938,8089
47,HID-OHT-047,B05,1,HID-B05-1(047),1,HID,5,5,1823→1930; 1907→1908; 1907→1938; 1921→1923; 8310→1922,1912→1885; 1912→1913; 1947→1806; 1953→1866; 1954→6300,37,35,M14 Project Ph-1,ZC457A,HID4,4TTE3603_1,47,1923,8063
47,HID-OHT-047,B05,1,HID-B05-1(047),1,HID,5,5,1823→1930; 1907→1908; 1907→1938; 1921→1923; 8310→1922,1912→1885; 1912→1913; 1947→1806; 1953→1866; 1954→6300,37,35,M14 Project Ph-1,ZC457A,HID4,4TTE3603_2,47,1923,8062
48,HID-OHT-048,B05,2,HID-B05-2(048),1,HID,4,4,1733→1839; 1947→1806; 6305→1798; 8301→1831,1823→1930; 1829→8305; 1857→1715; 1864→6309,37,35,M14 Project Ph-1,ZC453A,HID4,,,,
49,HID-OHT-049,B05,1,HID-B05-1(049),1,HID,4,4,1778→1751; 1796→1707; 1857→1715; 6315→1706,1733→1839; 1749→1780; 1762→8296; 1764→1766,37,35,M14 Project Ph-1,ZC450A,HID4,,,,
50,HID-OHT-050,B06,2,HID-B06-2(050),1,HID,4,4,1662→1772; 1749→1780; 1764→1766; 8292→1765,1778→1751; 1789→1643; 1796→1707; 1797→6319,37,35,M14 Project Ph-1,ZC448A,HID4,4AFC3301A_OUT35,50,1766,25406
50,HID-OHT-050,B06,2,HID-B06-2(050),1,HID,4,4,1662→1772; 1749→1780; 1764→1766; 8292→1765,1778→1751; 1789→1643; 1796→1707; 1797→6319,37,35,M14 Project Ph-1,ZC448A,HID4,4AFZ38-001,50,1764,14938
50,HID-OHT-050,B06,2,HID-B06-2(050),1,HID,4,4,1662→1772; 1749→1780; 1764→1766; 8292→1765,1778→1751; 1789→1643; 1796→1707; 1797→6319,37,35,M14 Project Ph-1,ZC448A,HID4,4AFZ38-301,50,1766,20594
50,HID-OHT-050,B06,2,HID-B06-2(050),1,HID,4,4,1662→1772; 1749→1780; 1764→1766; 8292→1765,1778→1751; 1789→1643; 1796→1707; 1797→6319,37,35,M14 Project Ph-1,ZC448A,HID4,4AFZ38-333,50,1780,20626
50,HID-OHT-050,B06,2,HID-B06-2(050),1,HID,4,4,1662→1772; 1749→1780; 1764→1766; 8292→1765,1778→1751; 1789→1643; 1796→1707; 1797→6319,37,35,M14 Project Ph-1,ZC448A,HID4,4CSC3806_1,50,1780,8488
50,HID-OHT-050,B06,2,HID-B06-2(050),1,HID,4,4,1662→1772; 1749→1780; 1764→1766; 8292→1765,1778→1751; 1789→1643; 1796→1707; 1797→6319,37,35,M14 Project Ph-1,ZC448A,HID4,4CSC3806_2,50,1780,8487
50,HID-OHT-050,B06,2,HID-B06-2(050),1,HID,4,4,1662→1772; 1749→1780; 1764→1766; 8292→1765,1778→1751; 1789→1643; 1796→1707; 1797→6319,37,35,M14 Project Ph-1,ZC448A,HID4,4CSC3806_3,50,1780,8486
50,HID-OHT-050,B06,2,HID-B06-2(050),1,HID,4,4,1662→1772; 1749→1780; 1764→1766; 8292→1765,1778→1751; 1789→1643; 1796→1707; 1797→6319,37,35,M14 Project Ph-1,ZC448A,HID4,4DFP3811_2,50,1766,8452
50,HID-OHT-050,B06,2,HID-B06-2(050),1,HID,4,4,1662→1772; 1749→1780; 1764→1766; 8292→1765,1778→1751; 1789→1643; 1796→1707; 1797→6319,37,35,M14 Project Ph-1,ZC448A,HID4,4DFP3812_1,50,1766,8451
50,HID-OHT-050,B06,2,HID-B06-2(050),1,HID,4,4,1662→1772; 1749→1780; 1764→1766; 8292→1765,1778→1751; 1789→1643; 1796→1707; 1797→6319,37,35,M14 Project Ph-1,ZC448A,HID4,4DFP3812_2,50,1766,8450
50,HID-OHT-050,B06,2,HID-B06-2(050),1,HID,4,4,1662→1772; 1749→1780; 1764→1766; 8292→1765,1778→1751; 1789→1643; 1796→1707; 1797→6319,37,35,M14 Project Ph-1,ZC448A,HID4,4DGP3801_3,50,1778,8484
50,HID-OHT-050,B06,2,HID-B06-2(050),1,HID,4,4,1662→1772; 1749→1780; 1764→1766; 8292→1765,1778→1751; 1789→1643; 1796→1707; 1797→6319,37,35,M14 Project Ph-1,ZC448A,HID4,4DGP3801_4,50,1778,8483
51,HID-OHT-051,B06,1,HID-B06-1(051),1,HID,5,4,1595→1678; 1789→1643; 5713→1640; 6324→1636; 8283→1671,1662→1772; 1668→8287; 1697→1577; 1705→6328,37,35,M14 Project Ph-1,ZC443A,HID4,,,,
52,HID-OHT-052,B06,2,HID-B06-2(052),1,HID,4,4,1528→1611; 1697→1577; 6333→1569; 8274→1603,1595→1678; 1601→8278; 1625→1626; 1635→6337,37,35,M14 Project Ph-1,ZC440A,HID4,4AFZ39-413,52,1678,30767
52,HID-OHT-052,B06,2,HID-B06-2(052),1,HID,4,4,1528→1611; 1697→1577; 6333→1569; 8274→1603,1595→1678; 1601→8278; 1625→1626; 1635→6337,37,35,M14 Project Ph-1,ZC440A,HID4,4ANZ40-233,52,1577,30871
52,HID-OHT-052,B06,2,HID-B06-2(052),1,HID,4,4,1528→1611; 1697→1577; 6333→1569; 8274→1603,1595→1678; 1601→8278; 1625→1626; 1635→6337,37,35,M14 Project Ph-1,ZC440A,HID4,4DPN3901_1,52,1678,8717
52,HID-OHT-052,B06,2,HID-B06-2(052),1,HID,4,4,1528→1611; 1697→1577; 6333→1569; 8274→1603,1595→1678; 1601→8278; 1625→1626; 1635→6337,37,35,M14 Project Ph-1,ZC440A,HID4,4DPN3901_2,52,1678,8716
52,HID-OHT-052,B06,2,HID-B06-2(052),1,HID,4,4,1528→1611; 1697→1577; 6333→1569; 8274→1603,1595→1678; 1601→8278; 1625→1626; 1635→6337,37,35,M14 Project Ph-1,ZC440A,HID4,4DPN3901_3,52,1678,8715
53,HID-OHT-053,B06,1,HID-B06-1(053),1,HID,4,4,1448→1449; 1625→1626; 6339→1504; 8268→1536,1528→1611; 1534→8272; 1559→1435; 1568→6343,37,35,M14 Project Ph-1,ZC424A,HID4,4ANS4001A_IN04,53,8272,1364
53,HID-OHT-053,B06,1,HID-B06-1(053),1,HID,4,4,1448→1449; 1625→1626; 6339→1504; 8268→1536,1528→1611; 1534→8272; 1559→1435; 1568→6343,37,35,M14 Project Ph-1,ZC424A,HID4,4ANS4001A_IN05,53,8272,1363
53,HID-OHT-053,B06,1,HID-B06-1(053),1,HID,4,4,1448→1449; 1625→1626; 6339→1504; 8268→1536,1528→1611; 1534→8272; 1559→1435; 1568→6343,37,35,M14 Project Ph-1,ZC424A,HID4,4ANZ40-444,53,1625,30962
53,HID-OHT-053,B06,1,HID-B06-1(053),1,HID,4,4,1448→1449; 1625→1626; 6339→1504; 8268→1536,1528→1611; 1534→8272; 1559→1435; 1568→6343,37,35,M14 Project Ph-1,ZC424A,HID4,4POL4103_2,53,1536,9003
53,HID-OHT-053,B06,1,HID-B06-1(053),1,HID,4,4,1448→1449; 1625→1626; 6339→1504; 8268→1536,1528→1611; 1534→8272; 1559→1435; 1568→6343,37,35,M14 Project Ph-1,ZC424A,HID4,4POL4103_3,53,1536,9002
54,HID-OHT-054,B06,2,HID-B06-2(054),1,HID,11,10,1361→1469; 15196→1466; 15219→1471; 15220→1490; 15280→1443; 15307→1432; 15329→1458; 1559→1435; 5661→1428; 6348→1424; 8259→1463,1429→15281; 1442→15300; 1448→1449; 1457→15239; 1461→8263; 1465→15178; 1470→15197; 1485→1348; 1489→15221; 1503→6351,37,35,M14 Project Ph-1,ZC423A,HID4,4AFC3301A_IN42,54,1466,25415
54,HID-OHT-054,B06,2,HID-B06-2(054),1,HID,11,10,1361→1469; 15196→1466; 15219→1471; 15220→1490; 15280→1443; 15307→1432; 15329→1458; 1559→1435; 5661→1428; 6348→1424; 8259→1463,1429→15281; 1442→15300; 1448→1449; 1457→15239; 1461→8263; 1465→15178; 1470→15197; 1485→1348; 1489→15221; 1503→6351,37,35,M14 Project Ph-1,ZC423A,HID4,4AFC3301A_IN47,54,1458,25412
54,HID-OHT-054,B06,2,HID-B06-2(054),1,HID,11,10,1361→1469; 15196→1466; 15219→1471; 15220→1490; 15280→1443; 15307→1432; 15329→1458; 1559→1435; 5661→1428; 6348→1424; 8259→1463,1429→15281; 1442→15300; 1448→1449; 1457→15239; 1461→8263; 1465→15178; 1470→15197; 1485→1348; 1489→15221; 1503→6351,37,35,M14 Project Ph-1,ZC423A,HID4,4AFZ42-203,54,1435,31155
54,HID-OHT-054,B06,2,HID-B06-2(054),1,HID,11,10,1361→1469; 15196→1466; 15219→1471; 15220→1490; 15280→1443; 15307→1432; 15329→1458; 1559→1435; 5661→1428; 6348→1424; 8259→1463,1429→15281; 1442→15300; 1448→1449; 1457→15239; 1461→8263; 1465→15178; 1470→15197; 1485→1348; 1489→15221; 1503→6351,37,35,M14 Project Ph-1,ZC423A,HID4,4AFZ42-385,54,1449,36851
54,HID-OHT-054,B06,2,HID-B06-2(054),1,HID,11,10,1361→1469; 15196→1466; 15219→1471; 15220→1490; 15280→1443; 15307→1432; 15329→1458; 1559→1435; 5661→1428; 6348→1424; 8259→1463,1429→15281; 1442→15300; 1448→1449; 1457→15239; 1461→8263; 1465→15178; 1470→15197; 1485→1348; 1489→15221; 1503→6351,37,35,M14 Project Ph-1,ZC423A,HID4,4AFZ42-393,54,1449,36859
54,HID-OHT-054,B06,2,HID-B06-2(054),1,HID,11,10,1361→1469; 15196→1466; 15219→1471; 15220→1490; 15280→1443; 15307→1432; 15329→1458; 1559→1435; 5661→1428; 6348→1424; 8259→1463,1429→15281; 1442→15300; 1448→1449; 1457→15239; 1461→8263; 1465→15178; 1470→15197; 1485→1348; 1489→15221; 1503→6351,37,35,M14 Project Ph-1,ZC423A,HID4,4EKE4202_1,54,1463,9206
54,HID-OHT-054,B06,2,HID-B06-2(054),1,HID,11,10,1361→1469; 15196→1466; 15219→1471; 15220→1490; 15280→1443; 15307→1432; 15329→1458; 1559→1435; 5661→1428; 6348→1424; 8259→1463,1429→15281; 1442→15300; 1448→1449; 1457→15239; 1461→8263; 1465→15178; 1470→15197; 1485→1348; 1489→15221; 1503→6351,37,35,M14 Project Ph-1,ZC423A,HID4,4EKE4202_2,54,1463,9205
54,HID-OHT-054,B06,2,HID-B06-2(054),1,HID,11,10,1361→1469; 15196→1466; 15219→1471; 15220→1490; 15280→1443; 15307→1432; 15329→1458; 1559→1435; 5661→1428; 6348→1424; 8259→1463,1429→15281; 1442→15300; 1448→1449; 1457→15239; 1461→8263; 1465→15178; 1470→15197; 1485→1348; 1489→15221; 1503→6351,37,35,M14 Project Ph-1,ZC423A,HID4,4EKE4202_3,54,1463,9204
54,HID-OHT-054,B06,2,HID-B06-2(054),1,HID,11,10,1361→1469; 15196→1466; 15219→1471; 15220→1490; 15280→1443; 15307→1432; 15329→1458; 1559→1435; 5661→1428; 6348→1424; 8259→1463,1429→15281; 1442→15300; 1448→1449; 1457→15239; 1461→8263; 1465→15178; 1470→15197; 1485→1348; 1489→15221; 1503→6351,37,35,M14 Project Ph-1,ZC423A,HID4,4POL4101_1,54,8263,14270
