CRT_TM,M16HUB.QUE.ALL.CURRENTQCNT,M16HUB.QUE.ALL.CURRENTQCOMPLETED,M16HUB.QUE.OHT.CURRENTOHTQCNT,M16HUB.QUE.OHT.OHTUTIL,M16HUB.QUE.LOAD.AVGLOADTIME,M16HUB.QUE.ALL.TRANSPORT4MINOVERCNT,M16HUB.QUE.ALL.TRANSPORT4MINOVERRATIO,M16HUB.QUE.ALL.TRANSPORT4MINOVERTIMEAVG,M16HUB.QUE.TIME.AVGTOTALTIME,M16HUB.QUE.TIME.AVGTOTALTIME1MIN,M16HUB.OHT.ALERT.OHTMCPALARMCNT,M16HUB.QUE.M14TOM16.MESCURRENTQCNT,M16HUB.QUE.M16TOM14.MESCURRENTQCNT,M16HUB.QUE.M16TOM14A.MESCURRENTQCNT,M16HUB.QUE.M16TOM14B.MESCURRENTQCNT,M16HUB.QUE.ALL.FABTRANSJOBCNT,M16HUB.QUE.M14ATOM16.MESCURRENTQCNT,M16HUB.QUE.M14BTOM16.MESCURRENTQCNT,M16HUB.LFT.6ABL6011.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL6012.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL6021.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL6022.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL6031.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL6032.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL0111.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL0112.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL0121.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL0122.TOTAL_CURRENTQCNT,M16HUB.QUE.ALL.M16HUBTOM14MANUAL_CURRENTQCNT,M16HUB.STRATE.STK.STORAGERATIO,M16HUB.STRATE.ALL.FABSTORAGERATIO
2026-05-06 12:56:00,987,577,243,81.94,,0,0,0,4.86,5.501,0,179,641,353,288,1215,,,24,35,18,28,23,27,23,24,28,24,77,0,0
2026-05-06 12:57:00,1020,581,251,83.68,,0,0,0,4.804,4.972,0,165,667,369,298,1210,,,24,30,18,28,21,25,24,25,27,22,77,0,0
2026-05-06 12:58:00,1012,566,248,83.68,,0,0,0,4.847,6.001,0,157,665,358,307,1212,,,27,29,18,28,19,26,22,25,29,21,74,0,0
2026-05-06 12:59:00,1018,568,259,85.07,,0,0,0,4.861,4.42,0,145,648,350,298,1197,,,23,32,21,28,18,26,23,27,27,22,72,0,0
2026-05-06 13:00:00,999,569,248,84.03,,0,0,0,4.751,4.908,0,147,633,342,291,1179,,,26,33,23,27,17,27,23,28,26,18,70,0,0
2026-05-06 13:01:00,1012,575,250,84.03,,0,0,0,4.716,4.319,0,154,654,361,293,1209,,,24,28,20,26,22,28,20,25,25,23,67,0,0
2026-05-06 13:02:00,1000,582,252,85.76,,0,0,0,4.547,4.294,0,166,639,351,288,1206,,,27,29,18,28,23,26,20,22,25,21,65,0,0
2026-05-06 13:03:00,1019,574,249,83.68,,0,0,0,4.531,4.531,0,163,663,367,296,1234,,,30,30,15,31,20,27,23,24,28,25,64,0,0
2026-05-06 13:04:00,1005,588,242,81.25,,0,0,0,4.404,4.119,0,157,651,362,289,1218,,,30,29,22,32,19,29,21,23,24,22,62,0,0
2026-05-06 13:05:00,1007,578,238,79.51,,0,0,0,4.323,4.221,0,162,648,368,280,1218,,,28,29,21,33,17,29,23,23,23,24,69,0,0
2026-05-06 13:06:00,1005,577,250,82.99,,0,0,0,4.317,5.01,0,147,662,382,280,1224,,,24,28,18,31,15,29,21,28,22,24,65,0,0
2026-05-06 13:07:00,1029,578,255,83.33,,0,0,0,4.304,4.078,0,164,697,396,301,1245,,,26,29,21,31,18,27,22,25,24,23,70,0,0
2026-05-06 13:08:00,1025,580,244,80.9,,0,0,0,4.197,5.381,0,162,680,386,294,1237,,,24,33,23,32,20,26,23,26,28,23,70,0,0
2026-05-06 13:09:00,1022,594,234,78.47,,0,0,0,4.212,4.386,0,161,677,376,301,1214,,,26,33,25,31,19,27,21,29,23,28,74,0,0
2026-05-06 13:10:00,1034,581,234,77.78,,0,0,0,4.161,4.166,0,154,667,372,295,1212,,,26,32,24,32,22,32,25,28,22,28,76,0,.59
2026-05-06 13:11:00,1070,570,240,79.86,,0,0,0,4.189,4.599,0,146,711,403,308,1214,,,31,33,25,34,21,33,27,26,23,25,74,0,.59
2026-05-06 13:12:00,1066,559,245,79.51,,0,0,0,4.203,4.11,0,147,696,395,301,1226,,,32,35,22,32,25,31,25,22,22,24,75,0,.59
2026-05-06 13:13:00,1072,565,252,82.64,,0,0,0,4.215,5.041,0,142,711,402,309,1206,,,28,36,20,29,27,31,23,25,22,23,75,0,.59
2026-05-06 13:14:00,1075,553,255,84.03,,0,0,0,4.286,5.125,0,147,728,411,317,1240,,,28,34,24,32,26,27,28,26,20,24,75,0,0
2026-05-06 13:15:00,1083,555,252,83.68,,0,0,0,4.322,4.563,0,136,719,413,306,1239,,,31,35,26,32,26,30,29,26,23,24,75,0,0
2026-05-06 13:16:00,1080,551,245,80.9,,0,0,0,4.272,4.043,0,151,708,411,297,1236,,,31,37,25,29,27,29,29,29,28,22,72,0,0
2026-05-06 13:17:00,1082,558,247,80.9,,0,0,0,4.355,4.716,0,141,732,430,302,1250,,,29,35,23,27,26,31,25,33,28,26,69,0,0
2026-05-06 13:18:00,1074,554,243,81.94,,0,0,0,4.34,4.292,0,146,730,418,312,1255,,,29,32,24,30,23,31,26,31,25,27,68,0,0
2026-05-06 13:19:00,1092,538,240,80.21,,0,0,0,4.38,5.092,0,141,737,424,313,1255,,,31,33,25,29,25,32,26,28,27,28,67,0,0
2026-05-06 13:20:00,1092,537,244,81.25,,0,0,0,4.354,5.06,0,162,746,436,310,1279,,,30,33,25,26,27,31,22,29,27,33,64,0,0
2026-05-06 13:21:00,1091,538,238,78.47,,0,0,0,4.338,4.472,0,153,765,462,303,1272,,,30,35,22,27,27,33,25,30,25,31,67,0,0
2026-05-06 13:22:00,1083,541,248,82.64,,0,0,0,4.438,7.21,0,150,763,461,302,1256,,,25,33,20,30,25,32,23,28,28,30,65,0,0
2026-05-06 13:23:00,1100,547,256,84.72,,0,0,0,4.461,5.246,0,146,787,474,313,1250,,,26,37,18,32,22,33,28,25,26,27,65,0,.59
2026-05-06 13:24:00,1098,548,249,82.64,,0,0,0,4.445,6.547,0,147,787,462,325,1259,,,29,37,22,30,22,31,25,26,23,27,67,0,1.18
2026-05-06 13:25:00,1107,553,256,85.07,,0,0,0,4.581,5.835,0,143,769,449,320,1236,,,30,34,24,27,20,31,25,30,24,26,66,0,1.18
2026-05-06 13:26:00,1108,560,248,84.38,,0,0,0,4.45,4.977,0,138,751,443,308,1224,,,28,32,21,33,24,32,25,27,22,24,67,0,.59
2026-05-06 13:27:00,1100,563,253,86.81,,0,0,0,4.569,5.581,0,134,736,435,301,1210,,,26,34,22,30,22,32,25,22,18,27,65,0,.59
2026-05-06 13:28:00,1093,568,264,87.5,,0,0,0,4.482,4.957,0,125,720,422,298,1181,,,27,38,23,28,24,29,23,24,17,28,66,0,.59
2026-05-06 13:29:00,1076,582,253,84.72,,0,0,0,4.616,5.734,0,122,699,409,290,1171,,,27,36,22,29,20,32,23,22,19,27,67,0,.59
2026-05-06 13:30:00,1060,587,264,87.15,,0,0,0,4.531,4.961,0,127,682,401,281,1160,,,28,38,22,29,23,32,21,23,18,26,66,0,.59
2026-05-06 13:31:00,1043,584,262,87.15,,0,0,0,4.7,5.934,0,124,675,405,270,1146,,,26,32,20,26,22,31,22,20,19,24,64,0,0
2026-05-06 13:32:00,1014,594,251,83.33,,0,0,0,4.534,4.719,0,129,651,389,262,1147,,,25,34,26,30,20,31,22,19,22,20,63,0,0
2026-05-06 13:33:00,1020,591,239,80.56,,0,0,0,4.67,6.097,0,143,684,405,279,1179,,,29,28,26,31,21,34,24,23,20,24,62,0,0
2026-05-06 13:34:00,996,592,235,79.17,,0,0,0,4.589,5.185,0,152,665,394,271,1171,,,27,32,22,27,22,33,21,21,18,24,62,0,1.18
2026-05-06 13:35:00,996,593,242,80.9,,0,0,0,4.496,4.423,0,149,677,409,268,1179,,,23,30,21,23,23,28,19,25,20,19,64,0,0
2026-05-06 13:36:00,991,588,237,79.17,,0,0,0,4.501,4.67,0,146,657,398,259,1180,,,26,29,19,23,19,27,20,26,18,18,61,0,0
2026-05-06 13:37:00,996,581,236,78.13,,0,0,0,4.545,6.117,0,168,682,413,269,1188,,,26,28,18,24,17,26,21,28,21,20,61,0,0
2026-05-06 13:38:00,998,580,232,78.47,,0,0,0,4.636,5.359,0,171,666,401,265,1176,,,27,29,21,27,13,30,16,24,19,21,63,0,0
2026-05-06 13:39:00,1002,582,237,79.17,,0,0,0,4.496,4.979,0,164,673,398,275,1192,,,26,26,22,25,13,29,15,22,23,22,62,0,0
2026-05-06 13:40:00,985,595,245,82.99,,0,0,0,4.521,5.666,0,158,655,390,265,1175,,,22,26,19,24,19,29,16,22,20,19,61,0,0
2026-05-06 13:41:00,1008,593,251,84.38,,0,0,0,4.576,4.736,0,159,684,405,279,1195,,,22,24,14,18,19,30,18,19,18,19,62,0,0
2026-05-06 13:42:00,1013,578,259,86.81,,0,0,0,4.558,4.785,0,169,680,399,281,1228,,,23,24,19,21,14,25,21,21,16,20,62,0,0
2026-05-06 13:43:00,1005,580,266,88.89,,0,0,0,4.607,4.817,0,168,681,397,284,1202,,,24,25,20,19,12,23,22,17,16,22,61,0,0
2026-05-06 13:44:00,993,595,250,84.72,,0,0,0,4.516,4.755,0,164,678,390,288,1197,,,28,26,19,23,13,27,21,20,19,24,58,0,0
2026-05-06 13:45:00,991,587,256,85.76,,0,0,0,4.638,4.934,0,159,676,387,289,1198,,,25,29,17,26,16,30,17,16,17,24,58,0,0
2026-05-06 13:46:00,984,584,264,86.46,,0,0,0,4.573,4.71,0,157,654,374,280,1181,,,29,26,17,27,17,26,19,20,14,23,57,0,0
2026-05-06 13:47:00,986,590,246,83.68,,0,0,0,4.55,5.103,0,152,668,378,290,1193,,,28,30,21,24,15,29,16,19,19,22,55,0,0
2026-05-06 13:48:00,968,602,242,81.94,,0,0,0,4.474,4.425,0,156,651,368,283,1185,,,27,28,22,23,12,32,16,20,13,23,53,0,0
2026-05-06 13:49:00,982,593,248,83.33,,0,0,0,4.507,4.776,0,153,643,359,284,1178,,,27,29,24,24,15,30,16,18,13,21,56,0,0
2026-05-06 13:50:00,973,576,244,81.94,,0,0,0,4.35,4.347,0,156,642,347,295,1175,,,27,30,21,29,13,27,17,19,17,23,53,0,0
2026-05-06 13:51:00,967,585,234,79.17,,0,0,0,4.414,5.052,0,153,620,333,287,1153,,,27,32,22,29,16,27,17,19,14,26,54,0,0
2026-05-06 13:52:00,946,599,234,79.17,,0,0,0,4.301,4.417,0,164,603,314,289,1165,,,26,30,24,26,15,30,19,21,14,24,57,0,0
2026-05-06 13:53:00,974,590,233,78.13,,0,0,0,4.366,5.212,0,173,612,310,302,1165,,,27,31,24,27,15,27,21,20,15,25,67,0,0
2026-05-06 13:54:00,958,582,241,79.86,,0,0,0,4.318,4.949,0,166,613,307,306,1165,,,29,28,25,25,16,31,20,20,14,26,67,0,0
2026-05-06 13:55:00,956,595,240,80.56,,0,0,0,4.35,4.745,0,166,637,325,312,1179,,,26,32,24,27,14,33,19,18,15,24,67,0,0
2026-05-06 13:56:00,949,593,248,84.03,,0,0,0,4.195,4.167,0,171,629,319,310,1172,,,26,29,26,22,17,31,17,16,16,28,66,0,0
2026-05-06 13:57:00,982,578,255,83.33,,0,0,0,4.201,4.616,0,155,661,337,324,1169,,,27,25,23,23,15,29,19,17,20,25,71,0,0
2026-05-06 13:58:00,986,568,258,85.07,,0,0,0,4.233,5.159,0,153,652,332,320,1154,,,26,28,25,28,14,26,26,23,20,21,67,0,0
2026-05-06 13:59:00,991,586,241,81.25,,0,0,0,4.31,5.243,0,150,659,338,321,1166,,,25,28,26,27,15,24,24,16,22,27,65,0,0
2026-05-06 14:00:00,988,589,246,82.64,,0,0,0,4.224,5.164,0,154,638,329,309,1169,,,25,31,24,29,18,25,21,17,22,30,64,0,1.18
2026-05-06 14:01:00,1004,569,245,82.99,,0,0,0,4.303,4.683,0,170,668,353,315,1181,,,25,30,26,26,18,28,20,18,20,31,65,0,.59
2026-05-06 14:02:00,988,564,236,80.21,,0,0,0,4.314,5.721,0,164,657,346,311,1202,,,22,33,25,25,19,30,20,21,23,28,65,0,0
2026-05-06 14:03:00,1002,577,230,77.43,,0,0,0,4.35,4.721,0,143,663,346,317,1179,,,26,31,26,28,19,30,24,17,23,25,64,0,0
