_time,VEHICLE,HID
2026-04-21 15:50:40.074+0900,BV0163,10641
2026-04-21 15:50:40.223+0900,BV0338,33
2026-04-21 15:50:40.508+0900,BV0126,11121
2026-04-21 15:50:40.723+0900,BV0237,11082
2026-04-21 15:50:40.751+0900,BV0192,10811
2026-04-21 15:50:40.805+0900,BV0186,33
2026-04-21 15:50:40.941+0900,BV0088,34
2026-04-21 15:50:41.441+0900,BV0371,11101
2026-04-21 15:50:41.443+0900,BV0087,10641
2026-04-21 15:50:41.452+0900,BV0206,33
2026-04-21 15:50:41.494+0900,BV0339,10771
2026-04-21 15:50:41.497+0900,BV0371,11101
2026-04-21 15:50:41.673+0900,BV0394,10631
2026-04-21 15:50:42.525+0900,BV0335,11101
2026-04-21 15:50:42.646+0900,BV0391,34
2026-04-21 15:50:42.779+0900,BV0126,11121
2026-04-21 15:50:43.208+0900,BV0303,33
2026-04-21 15:50:43.212+0900,BV0375,34
2026-04-21 15:50:43.222+0900,BV0206,33
2026-04-21 15:50:43.227+0900,BV0392,10771
2026-04-21 15:50:43.282+0900,BV0168,10721
2026-04-21 15:50:43.439+0900,BV0186,34
2026-04-21 15:50:43.892+0900,BV0335,11101
2026-04-21 15:50:44.317+0900,BV0392,10771
2026-04-21 15:50:44.463+0900,BV0210,10831
2026-04-21 15:50:44.476+0900,BV0240,10681
2026-04-21 15:50:44.499+0900,BV0206,10851
2026-04-21 15:50:44.680+0900,BV0371,11101
2026-04-21 15:50:44.728+0900,BV0244,11111
2026-04-21 15:50:45.016+0900,BV0341,33
2026-04-21 15:50:45.079+0900,BV0168,10681
2026-04-21 15:50:45.939+0900,BV0303,33
2026-04-21 15:50:45.939+0900,BV0375,34
2026-04-21 15:50:46.403+0900,BV0182,34
2026-04-21 15:50:46.442+0900,BV0108,11111
2026-04-21 15:50:46.495+0900,BV0347,33
2026-04-21 15:50:46.545+0900,BV0385,11101
2026-04-21 15:50:46.778+0900,BV0332,11121
2026-04-21 15:50:46.779+0900,BV0173,10781
2026-04-21 15:50:46.779+0900,BV0173,34
2026-04-21 15:50:46.988+0900,BV0173,10781
2026-04-21 15:50:46.988+0900,BV0173,34
2026-04-21 15:50:47.352+0900,BV0186,34
2026-04-21 15:50:47.414+0900,BV0206,34
2026-04-21 15:50:47.622+0900,BV0341,10851
2026-04-21 15:50:47.663+0900,BV0386,11111
2026-04-21 15:50:47.984+0900,BV0168,10711
2026-04-21 15:50:48.028+0900,BV0151,10781
2026-04-21 15:50:48.076+0900,BV0237,11082
2026-04-21 15:50:48.083+0900,BV0206,34
2026-04-21 15:50:48.513+0900,BV0166,33
2026-04-21 15:50:48.521+0900,BV0088,11101
2026-04-21 15:50:48.972+0900,BV0221,33
2026-04-21 15:50:48.973+0900,BV0372,10681
2026-04-21 15:50:48.979+0900,BV0319,11041
2026-04-21 15:50:49.243+0900,BV0185,11111
2026-04-21 15:50:49.259+0900,BV0347,33
2026-04-21 15:50:49.337+0900,BV0218,34
2026-04-21 15:50:49.367+0900,BV0093,10611
2026-04-21 15:50:49.367+0900,BV0093,3
2026-04-21 15:50:49.874+0900,BV0361,10811
2026-04-21 15:50:50.015+0900,BV0372,10681
2026-04-21 15:50:50.446+0900,BV0323,33
2026-04-21 15:50:50.715+0900,BV0144,11101
2026-04-21 15:50:50.956+0900,BV0215,11082
2026-04-21 15:50:50.967+0900,BV0166,33
2026-04-21 15:50:51.214+0900,BV0122,11111
2026-04-21 15:50:51.236+0900,BV0002,11121
2026-04-21 15:50:51.254+0900,BV0375,11101
2026-04-21 15:50:51.289+0900,BV0193,10851
2026-04-21 15:50:51.313+0900,BV0159,34
2026-04-21 15:50:51.347+0900,BV0323,33
2026-04-21 15:50:51.635+0900,BV0222,34
2026-04-21 15:50:51.701+0900,BV0148,10831
2026-04-21 15:50:51.860+0900,BV0126,11111
2026-04-21 15:50:51.896+0900,BV0215,11082
2026-04-21 15:50:51.924+0900,BV0394,10611
2026-04-21 15:50:51.924+0900,BV0394,3
2026-04-21 15:50:52.138+0900,BV0166,10851
2026-04-21 15:50:52.171+0900,BV0221,33
2026-04-21 15:50:52.209+0900,BV0206,34
2026-04-21 15:50:52.641+0900,BV0119,11111
2026-04-21 15:50:52.944+0900,BV0319,11101
2026-04-21 15:50:53.069+0900,BV0327,10681
2026-04-21 15:50:53.216+0900,BV0215,11082
2026-04-21 15:50:53.219+0900,BV0122,11111
2026-04-21 15:50:53.227+0900,BV0372,10681
2026-04-21 15:50:53.862+0900,BV0078,10771
2026-04-21 15:50:54.183+0900,BV0332,11111
2026-04-21 15:50:54.266+0900,BV0154,10851
2026-04-21 15:50:54.292+0900,BV0187,10811
2026-04-21 15:50:54.297+0900,BV0119,11111
2026-04-21 15:50:54.305+0900,BV0159,34
2026-04-21 15:50:54.467+0900,BV0154,10851
2026-04-21 15:50:54.598+0900,BV0154,10851
2026-04-21 15:50:54.719+0900,BV0172,33
2026-04-21 15:50:54.873+0900,BV0373,34
2026-04-21 15:50:55.358+0900,BV0354,11121
2026-04-21 15:50:55.877+0900,BV0060,3
2026-04-21 15:50:55.880+0900,BV0187,10811
2026-04-21 15:50:56.133+0900,BV0187,10811
2026-04-21 15:50:56.141+0900,BV0063,34
2026-04-21 15:50:56.466+0900,BV0364,11041
2026-04-21 15:50:56.482+0900,BV0392,10771
2026-04-21 15:50:56.530+0900,BV0159,33
2026-04-21 15:50:56.530+0900,BV0241,33
2026-04-21 15:50:56.623+0900,BV0187,10811
2026-04-21 15:50:56.955+0900,BV0172,33
2026-04-21 15:50:57.308+0900,BV0391,10811
2026-04-21 15:50:57.731+0900,BV0359,10831
2026-04-21 15:50:58.278+0900,BV0241,33
2026-04-21 15:50:58.289+0900,BV0331,10771
2026-04-21 15:50:59.047+0900,BV0107,11121
2026-04-21 15:50:59.068+0900,BV0115,3
2026-04-21 15:50:59.539+0900,BV0122,11111
2026-04-21 15:50:59.939+0900,BV0136,34
2026-04-21 15:50:59.940+0900,BV0187,10811
2026-04-21 15:50:59.992+0900,BV0119,11111
2026-04-21 15:51:00.093+0900,BV0077,33
2026-04-21 15:51:00.510+0900,BV0391,10781
2026-04-21 15:51:00.836+0900,BV0168,3
2026-04-21 15:51:00.836+0900,BV0168,10641
2026-04-21 15:51:01.518+0900,BV0187,10811
2026-04-21 15:51:01.520+0900,BV0077,33
2026-04-21 15:51:01.651+0900,BV0173,10781
2026-04-21 15:51:01.651+0900,BV0173,34
2026-04-21 15:51:01.971+0900,BV0159,33
2026-04-21 15:51:02.185+0900,BV0159,33
2026-04-21 15:51:02.220+0900,BV0369,11082
2026-04-21 15:51:02.368+0900,BV0199,3
2026-04-21 15:51:03.232+0900,BV0166,34
2026-04-21 15:51:03.334+0900,BV0104,10781
2026-04-21 15:51:03.351+0900,BV0243,33
2026-04-21 15:51:03.410+0900,BV0150,11121
2026-04-21 15:51:03.777+0900,BV0312,34
2026-04-21 15:51:03.843+0900,BV0210,10811
2026-04-21 15:51:04.374+0900,BV0355,10811
2026-04-21 15:51:04.388+0900,BV0214,11111
2026-04-21 15:51:04.699+0900,BV0113,3
2026-04-21 15:51:04.754+0900,BV0369,11082
2026-04-21 15:51:04.759+0900,BV0338,10781
2026-04-21 15:51:04.759+0900,BV0338,34
2026-04-21 15:51:04.933+0900,BV0166,34
2026-04-21 15:51:04.971+0900,BV0060,10721
2026-04-21 15:51:05.122+0900,BV0377,10811
2026-04-21 15:51:05.302+0900,BV0394,10641
2026-04-21 15:51:05.485+0900,BV0182,10811
2026-04-21 15:51:05.613+0900,BV0344,10851
2026-04-21 15:51:05.656+0900,BV0344,10851
2026-04-21 15:51:05.980+0900,BV0240,10641
2026-04-21 15:51:06.018+0900,BV0369,11082
2026-04-21 15:51:06.033+0900,BV0127,34
2026-04-21 15:51:06.188+0900,BV0243,33
2026-04-21 15:51:06.706+0900,BV0127,34
2026-04-21 15:51:07.135+0900,BV0338,10781
2026-04-21 15:51:07.135+0900,BV0338,34
2026-04-21 15:51:07.173+0900,BV0060,10721
2026-04-21 15:51:07.250+0900,BV0218,33
2026-04-21 15:51:07.553+0900,BV0355,10781
2026-04-21 15:51:07.979+0900,BV0305,11121
2026-04-21 15:51:08.543+0900,BV0351,10771
2026-04-21 15:51:08.622+0900,BV0372,10641
2026-04-21 15:51:08.625+0900,BV0214,11111
2026-04-21 15:51:08.678+0900,BV0218,33
2026-04-21 15:51:08.886+0900,BV0330,10771
2026-04-21 15:51:08.921+0900,BV0338,10781
2026-04-21 15:51:08.921+0900,BV0338,34
2026-04-21 15:51:08.937+0900,BV0316,11041
2026-04-21 15:51:09.679+0900,BV0148,10811
2026-04-21 15:51:09.684+0900,BV0362,10831
2026-04-21 15:51:09.854+0900,BV0372,10641
2026-04-21 15:51:10.337+0900,BV0339,34
2026-04-21 15:51:10.353+0900,BV0341,34
2026-04-21 15:51:10.570+0900,BV0305,11121
2026-04-21 15:51:10.705+0900,BV0182,10781
2026-04-21 15:51:10.765+0900,BV0330,10771
2026-04-21 15:51:11.303+0900,BV0330,10771
2026-04-21 15:51:11.304+0900,BV0184,34
2026-04-21 15:51:11.319+0900,BV0184,34
2026-04-21 15:51:11.998+0900,BV0338,10781
2026-04-21 15:51:11.998+0900,BV0338,34
2026-04-21 15:51:11.999+0900,BV0218,33
2026-04-21 15:51:12.000+0900,BV0235,11082
2026-04-21 15:51:12.002+0900,BV0305,11121
2026-04-21 15:51:12.002+0900,BV0182,34
2026-04-21 15:51:12.003+0900,BV0330,10771
2026-04-21 15:51:12.208+0900,BV0338,10781
2026-04-21 15:51:12.208+0900,BV0338,34
2026-04-21 15:51:12.541+0900,BV0339,34
2026-04-21 15:51:13.338+0900,BV0061,3
2026-04-21 15:51:13.342+0900,BV0341,11041
2026-04-21 15:51:13.360+0900,BV0330,10771
2026-04-21 15:51:13.821+0900,BV0339,10851
2026-04-21 15:51:13.842+0900,BV0235,11082
2026-04-21 15:51:14.491+0900,BV0362,10811
2026-04-21 15:51:14.525+0900,BV0214,11111
2026-04-21 15:51:14.535+0900,BV0180,10831
2026-04-21 15:51:14.622+0900,BV0222,10811
2026-04-21 15:51:14.843+0900,BV0368,33
2026-04-21 15:51:14.922+0900,BV0182,34
2026-04-21 15:51:15.093+0900,BV0372,10641
2026-04-21 15:51:15.263+0900,BV0339,10851
2026-04-21 15:51:15.459+0900,BV0310,34
2026-04-21 15:51:15.588+0900,BV0330,10771
2026-04-21 15:51:15.604+0900,BV0199,10681
2026-04-21 15:51:15.899+0900,BV0310,34
2026-04-21 15:51:16.246+0900,BV0339,10851
2026-04-21 15:51:16.292+0900,BV0146,11111
2026-04-21 15:51:16.293+0900,BV0113,10721
2026-04-21 15:51:16.296+0900,BV0368,33
2026-04-21 15:51:16.307+0900,BV0203,3
2026-04-21 15:51:16.384+0900,BV0199,10681
2026-04-21 15:51:16.620+0900,BV0344,10851
2026-04-21 15:51:16.671+0900,BV0339,10851
2026-04-21 15:51:16.676+0900,BV0206,33
2026-04-21 15:51:17.034+0900,BV0327,10641
2026-04-21 15:51:17.035+0900,BV0235,11082
2026-04-21 15:51:17.092+0900,BV0173,10851
2026-04-21 15:51:17.611+0900,BV0180,10811
2026-04-21 15:51:17.628+0900,BV0212,11121
2026-04-21 15:51:17.665+0900,BV0339,10851
2026-04-21 15:51:17.704+0900,BV0062,33
2026-04-21 15:51:18.308+0900,BV0330,10771
2026-04-21 15:51:18.353+0900,BV0139,11111
2026-04-21 15:51:18.424+0900,BV0113,10721
2026-04-21 15:51:18.686+0900,BV0327,10641
2026-04-21 15:51:18.689+0900,BV0166,34
2026-04-21 15:51:18.784+0900,BV0173,10851
2026-04-21 15:51:19.259+0900,BV0180,10811
2026-04-21 15:51:19.273+0900,BV0235,11082
2026-04-21 15:51:19.374+0900,BV0222,10781
2026-04-21 15:51:19.731+0900,BV0164,33
2026-04-21 15:51:19.918+0900,BV0158,34
2026-04-21 15:51:19.928+0900,BV0206,33
2026-04-21 15:51:19.985+0900,BV0327,10641
2026-04-21 15:51:20.082+0900,BV0193,33
2026-04-21 15:51:20.395+0900,BV0323,33
2026-04-21 15:51:20.415+0900,BV0062,33
2026-04-21 15:51:20.506+0900,BV0339,10851
2026-04-21 15:51:20.583+0900,BV0156,10781
2026-04-21 15:51:20.886+0900,BV0235,11082
2026-04-21 15:51:20.994+0900,BV0158,34
2026-04-21 15:51:21.008+0900,BV0235,11082
2026-04-21 15:51:21.072+0900,BV0133,10831
2026-04-21 15:51:21.083+0900,BV0199,10681
2026-04-21 15:51:21.748+0900,BV0323,10851
2026-04-21 15:51:22.246+0900,BV0235,11082
2026-04-21 15:51:22.254+0900,BV0136,10811
2026-04-21 15:51:22.784+0900,BV0151,11041
2026-04-21 15:51:22.941+0900,BV0339,10851
2026-04-21 15:51:22.947+0900,BV0193,33
2026-04-21 15:51:22.970+0900,BV0180,10811
2026-04-21 15:51:22.993+0900,BV0074,33
2026-04-21 15:51:23.101+0900,BV0116,10721
2026-04-21 15:51:23.204+0900,BV0323,34
2026-04-21 15:51:23.355+0900,BV0173,10851
2026-04-21 15:51:23.383+0900,BV0358,11121
2026-04-21 15:51:23.436+0900,BV0064,11111
2026-04-21 15:51:23.549+0900,BV0061,10681
2026-04-21 15:51:24.031+0900,BV0164,10851
2026-04-21 15:51:24.046+0900,BV0118,33
2026-04-21 15:51:24.272+0900,BV0305,11111
2026-04-21 15:51:24.413+0900,BV0235,11082
2026-04-21 15:51:24.473+0900,BV0132,33
2026-04-21 15:51:24.806+0900,BV0239,11082
2026-04-21 15:51:24.806+0900,BV0115,10711
2026-04-21 15:51:24.806+0900,BV0234,10811
2026-04-21 15:51:24.807+0900,BV0196,34
2026-04-21 15:51:24.807+0900,BV0183,10781
2026-04-21 15:51:24.883+0900,BV0074,33
2026-04-21 15:51:24.956+0900,BV0116,10721
2026-04-21 15:51:25.178+0900,BV0061,10681
2026-04-21 15:51:25.200+0900,BV0136,10781
2026-04-21 15:51:25.287+0900,BV0104,10851
2026-04-21 15:51:25.603+0900,BV0132,33
2026-04-21 15:51:25.662+0900,BV0116,10721
2026-04-21 15:51:25.721+0900,BV0064,11111
2026-04-21 15:51:25.937+0900,BV0347,10781
2026-04-21 15:51:25.937+0900,BV0347,34
2026-04-21 15:51:26.016+0900,BV0061,10681
2026-04-21 15:51:26.150+0900,BV0113,10711
2026-04-21 15:51:26.532+0900,BV0235,11082
2026-04-21 15:51:26.612+0900,BV0136,10781
2026-04-21 15:51:26.817+0900,BV0164,34
2026-04-21 15:51:26.917+0900,BV0182,10851
2026-04-21 15:51:27.083+0900,BV0136,10781
2026-04-21 15:51:27.107+0900,BV0064,11111
2026-04-21 15:51:27.179+0900,BV0239,11082
2026-04-21 15:51:27.309+0900,BV0133,10811
2026-04-21 15:51:27.638+0900,BV0118,10851
2026-04-21 15:51:27.899+0900,BV0235,11082
2026-04-21 15:51:27.981+0900,BV0353,33
2026-04-21 15:51:28.049+0900,BV0333,11121
2026-04-21 15:51:28.365+0900,BV0218,33
2026-04-21 15:51:28.489+0900,BV0225,34
2026-04-21 15:51:28.715+0900,BV0136,10781
2026-04-21 15:51:28.896+0900,BV0303,10771
2026-04-21 15:51:28.912+0900,BV0132,33
2026-04-21 15:51:28.915+0900,BV0335,11111
2026-04-21 15:51:29.486+0900,BV0323,33
2026-04-21 15:51:29.680+0900,BV0323,33
2026-04-21 15:51:29.751+0900,BV0003,10721
2026-04-21 15:51:29.762+0900,BV0218,33
2026-04-21 15:51:29.924+0900,BV0203,10681
2026-04-21 15:51:29.945+0900,BV0199,10711
2026-04-21 15:51:30.099+0900,BV0390,3
2026-04-21 15:51:30.396+0900,BV0334,33
2026-04-21 15:51:30.431+0900,BV0116,10721
2026-04-21 15:51:30.484+0900,BV0353,33
2026-04-21 15:51:30.515+0900,BV0392,10851
2026-04-21 15:51:30.749+0900,BV0371,11111
2026-04-21 15:51:30.926+0900,BV0221,10771
2026-04-21 15:51:30.932+0900,BV0186,10781
2026-04-21 15:51:31.083+0900,BV0221,10771
2026-04-21 15:51:31.420+0900,BV0373,33
2026-04-21 15:51:31.481+0900,BV0169,10771
2026-04-21 15:51:31.523+0900,BV0076,11082
2026-04-21 15:51:31.523+0900,BV0335,11111
2026-04-21 15:51:31.523+0900,BV0116,10721
2026-04-21 15:51:31.761+0900,BV0347,10781
2026-04-21 15:51:31.761+0900,BV0347,34
2026-04-21 15:51:31.773+0900,BV0072,11121
2026-04-21 15:51:31.796+0900,BV0373,33
2026-04-21 15:51:32.098+0900,BV0138,34
2026-04-21 15:51:32.117+0900,BV0003,10721
2026-04-21 15:51:32.183+0900,BV0371,11111
2026-04-21 15:51:32.389+0900,BV0112,3
2026-04-21 15:51:32.844+0900,BV0116,10721
2026-04-21 15:51:32.850+0900,BV0113,10631
2026-04-21 15:51:33.445+0900,BV0218,33
2026-04-21 15:51:33.508+0900,BV0072,11121
2026-04-21 15:51:33.754+0900,BV0076,11082
2026-04-21 15:51:33.768+0900,BV0072,11121
2026-04-21 15:51:33.800+0900,BV0003,10721
2026-04-21 15:51:34.153+0900,BV0334,33
2026-04-21 15:51:34.409+0900,BV0116,10681
2026-04-21 15:51:34.481+0900,BV0312,10781
2026-04-21 15:51:34.809+0900,BV0127,34
2026-04-21 15:51:34.841+0900,BV0203,10711
2026-04-21 15:51:35.075+0900,BV0323,33
2026-04-21 15:51:35.098+0900,BV0335,11111
2026-04-21 15:51:35.197+0900,BV0312,10781
2026-04-21 15:51:35.806+0900,BV0370,3
2026-04-21 15:51:35.823+0900,BV0371,11111
2026-04-21 15:51:36.157+0900,BV0085,34
2026-04-21 15:51:36.397+0900,BV0003,10721
2026-04-21 15:51:36.644+0900,BV0371,11111
2026-04-21 15:51:37.349+0900,BV0127,34
2026-04-21 15:51:37.349+0900,BV0003,10721
2026-04-21 15:51:37.689+0900,BV0371,11111
2026-04-21 15:51:37.731+0900,BV0096,33
2026-04-21 15:51:37.815+0900,BV0166,11041
2026-04-21 15:51:38.231+0900,BV0190,11121
2026-04-21 15:51:38.328+0900,BV0221,10771
2026-04-21 15:51:38.409+0900,BV0127,34
2026-04-21 15:51:38.413+0900,BV0205,10831
2026-04-21 15:51:38.649+0900,BV0318,34
2026-04-21 15:51:39.061+0900,BV0116,10711
2026-04-21 15:51:39.139+0900,BV0318,34
2026-04-21 15:51:39.403+0900,BV0076,11082
2026-04-21 15:51:39.474+0900,BV0096,10851
2026-04-21 15:51:39.935+0900,BV0371,11111
2026-04-21 15:51:40.183+0900,BV0344,34
2026-04-21 15:51:40.206+0900,BV0228,34
2026-04-21 15:51:40.336+0900,BV0167,10781
2026-04-21 15:51:40.928+0900,BV0339,11041
2026-04-21 15:51:40.937+0900,BV0001,3
2026-04-21 15:51:40.944+0900,BV0159,10771
2026-04-21 15:51:40.948+0900,BV0167,10781
2026-04-21 15:51:40.955+0900,BV0104,33
2026-04-21 15:51:41.160+0900,BV0076,11082
2026-04-21 15:51:41.262+0900,BV0003,10721
2026-04-21 15:51:41.339+0900,BV0241,10781
2026-04-21 15:51:41.339+0900,BV0241,34
2026-04-21 15:51:41.351+0900,BV0121,11082
2026-04-21 15:51:41.670+0900,BV0205,10811
2026-04-21 15:51:41.819+0900,BV0077,10771
2026-04-21 15:51:41.836+0900,BV0178,33
2026-04-21 15:51:41.941+0900,BV0117,33
2026-04-21 15:51:42.179+0900,BV0137,10721
2026-04-21 15:51:42.292+0900,BV0137,10721
2026-04-21 15:51:42.560+0900,BV0355,11041
2026-04-21 15:51:42.779+0900,BV0096,34
2026-04-21 15:51:43.007+0900,BV0121,11082
2026-04-21 15:51:43.151+0900,BV0344,34
2026-04-21 15:51:43.209+0900,BV0076,11082
2026-04-21 15:51:43.704+0900,BV0076,11082
2026-04-21 15:51:43.707+0900,BV0174,34
2026-04-21 15:51:43.709+0900,BV0381,33
2026-04-21 15:51:43.718+0900,BV0137,10721
2026-04-21 15:51:43.884+0900,BV0199,10611
2026-04-21 15:51:44.126+0900,BV0149,11121
2026-04-21 15:51:44.167+0900,BV0117,33
2026-04-21 15:51:44.207+0900,BV0312,10781
2026-04-21 15:51:44.906+0900,BV0167,10781
2026-04-21 15:51:44.929+0900,BV0076,11082
2026-04-21 15:51:45.025+0900,BV0381,33
2026-04-21 15:51:45.560+0900,BV0371,11111
2026-04-21 15:51:45.613+0900,BV0003,10721
2026-04-21 15:51:45.972+0900,BV0366,3
2026-04-21 15:51:46.495+0900,BV0129,33
2026-04-21 15:51:46.760+0900,BV0076,11082
2026-04-21 15:51:46.794+0900,BV0104,33
2026-04-21 15:51:47.079+0900,BV0003,10721
2026-04-21 15:51:47.230+0900,BV0058,11041
2026-04-21 15:51:47.487+0900,BV0149,11121
2026-04-21 15:51:47.547+0900,BV0385,11111
2026-04-21 15:51:47.630+0900,BV0389,34
2026-04-21 15:51:48.035+0900,BV0137,10721
2026-04-21 15:51:48.531+0900,BV0203,3
2026-04-21 15:51:48.531+0900,BV0203,10641
2026-04-21 15:51:48.730+0900,BV0076,11082
2026-04-21 15:51:49.011+0900,BV0338,33
2026-04-21 15:51:49.119+0900,BV0127,34
2026-04-21 15:51:49.460+0900,BV0149,11121
2026-04-21 15:51:49.535+0900,BV0121,11082
2026-04-21 15:51:49.785+0900,BV0381,33
2026-04-21 15:51:49.804+0900,BV0003,10711
2026-04-21 15:51:49.828+0900,BV0203,3
2026-04-21 15:51:49.828+0900,BV0203,10641
2026-04-21 15:51:49.858+0900,BV0209,33
2026-04-21 15:51:50.619+0900,BV0116,10631
2026-04-21 15:51:50.744+0900,BV0173,11101
2026-04-21 15:51:50.814+0900,BV0392,34
2026-04-21 15:51:50.960+0900,BV0373,33
2026-04-21 15:51:51.001+0900,BV0385,11111
2026-04-21 15:51:51.327+0900,BV0385,11111
2026-04-21 15:51:51.603+0900,BV0157,3
2026-04-21 15:51:51.606+0900,BV0113,10641
2026-04-21 15:51:52.071+0900,BV0302,34
2026-04-21 15:51:52.159+0900,BV0393,11082
2026-04-21 15:51:53.052+0900,BV0334,34
2026-04-21 15:51:53.319+0900,BV0088,11111
2026-04-21 15:51:53.506+0900,BV0324,11121
2026-04-21 15:51:53.850+0900,BV0334,34
2026-04-21 15:51:53.923+0900,BV0318,34
2026-04-21 15:51:54.099+0900,BV0393,11082
2026-04-21 15:51:54.274+0900,BV0172,10771
2026-04-21 15:51:54.309+0900,BV0127,33
2026-04-21 15:51:54.374+0900,BV0211,34
2026-04-21 15:51:54.521+0900,BV0190,11111
2026-04-21 15:51:54.596+0900,BV0375,11111
2026-04-21 15:51:54.607+0900,BV0393,11082
2026-04-21 15:51:54.755+0900,BV0116,10611
2026-04-21 15:51:54.755+0900,BV0116,3
2026-04-21 15:51:54.903+0900,BV0106,33
2026-04-21 15:51:55.097+0900,BV0127,33
2026-04-21 15:51:55.311+0900,BV0169,33
2026-04-21 15:51:55.965+0900,BV0368,10781
2026-04-21 15:51:55.965+0900,BV0368,34
2026-04-21 15:51:56.295+0900,BV0106,33
2026-04-21 15:51:56.660+0900,BV0082,10811
2026-04-21 15:51:56.705+0900,BV0243,10771
2026-04-21 15:51:57.203+0900,BV0229,3
2026-04-21 15:51:57.603+0900,BV0334,34
2026-04-21 15:51:57.604+0900,BV0169,10851
2026-04-21 15:51:57.698+0900,BV0069,11121
2026-04-21 15:51:57.752+0900,BV0116,10641
2026-04-21 15:51:58.022+0900,BV0316,11082
2026-04-21 15:51:58.050+0900,BV0319,11111
2026-04-21 15:51:58.237+0900,BV0230,34
2026-04-21 15:51:59.327+0900,BV0153,33
2026-04-21 15:51:59.367+0900,BV0316,11082
2026-04-21 15:51:59.832+0900,BV0316,11082
2026-04-21 15:52:00.172+0900,BV0316,11082
2026-04-21 15:52:00.587+0900,BV0390,10641
2026-04-21 15:52:00.689+0900,BV0158,10811
2026-04-21 15:52:01.013+0900,BV0062,10781
2026-04-21 15:52:01.013+0900,BV0062,34
2026-04-21 15:52:01.241+0900,BV0310,10781
2026-04-21 15:52:01.272+0900,BV0096,11041
2026-04-21 15:52:01.290+0900,BV0316,11082
2026-04-21 15:52:01.610+0900,BV0153,33
2026-04-21 15:52:01.840+0900,BV0219,10831
2026-04-21 15:52:01.857+0900,BV0390,10651
2026-04-21 15:52:01.869+0900,BV0065,10721
2026-04-21 15:52:01.880+0900,BV0099,11121
2026-04-21 15:52:01.894+0900,BV0157,10681
2026-04-21 15:52:01.992+0900,BV0319,11111
2026-04-21 15:52:02.336+0900,BV0366,10711
2026-04-21 15:52:02.407+0900,BV0330,34
2026-04-21 15:52:03.398+0900,BV0157,10681
2026-04-21 15:52:03.432+0900,BV0198,10721
2026-04-21 15:52:03.447+0900,BV0065,10711
2026-04-21 15:52:03.459+0900,BV0319,11111
2026-04-21 15:52:03.465+0900,BV0085,10811
2026-04-21 15:52:03.465+0900,BV0062,10781
2026-04-21 15:52:03.465+0900,BV0062,34
2026-04-21 15:52:03.552+0900,BV0345,10781
2026-04-21 15:52:03.713+0900,BV0127,33
2026-04-21 15:52:03.854+0900,BV0157,10681
2026-04-21 15:52:04.119+0900,BV0316,11082
2026-04-21 15:52:04.139+0900,BV0157,10681
2026-04-21 15:52:04.230+0900,BV0128,10721
2026-04-21 15:52:04.671+0900,BV0330,34
2026-04-21 15:52:05.147+0900,BV0198,10721
2026-04-21 15:52:05.169+0900,BV0345,10781
2026-04-21 15:52:05.398+0900,BV0195,11111
2026-04-21 15:52:05.887+0900,BV0316,11082
2026-04-21 15:52:06.288+0900,BV0330,11041
2026-04-21 15:52:06.290+0900,BV0184,10781
2026-04-21 15:52:06.300+0900,BV0198,10721
2026-04-21 15:52:06.318+0900,BV0318,33
2026-04-21 15:52:06.496+0900,BV0127,33
2026-04-21 15:52:06.507+0900,BV0198,10721
2026-04-21 15:52:06.528+0900,BV0128,10721
2026-04-21 15:52:06.864+0900,BV0345,34
2026-04-21 15:52:07.424+0900,BV0364,11111
2026-04-21 15:52:07.479+0900,BV0158,10781
2026-04-21 15:52:07.797+0900,BV0157,10681
2026-04-21 15:52:07.810+0900,BV0091,10831
2026-04-21 15:52:07.816+0900,BV0318,33
2026-04-21 15:52:07.824+0900,BV0178,10781
2026-04-21 15:52:07.824+0900,BV0178,34
2026-04-21 15:52:07.834+0900,BV0316,11082
2026-04-21 15:52:07.863+0900,BV0353,10771
2026-04-21 15:52:07.958+0900,BV0204,11121
2026-04-21 15:52:08.038+0900,BV0183,11041
2026-04-21 15:52:08.197+0900,BV0391,10811
2026-04-21 15:52:08.305+0900,BV0151,11082
2026-04-21 15:52:08.877+0900,BV0133,10831
2026-04-21 15:52:08.903+0900,BV0303,34
2026-04-21 15:52:09.501+0900,BV0223,33
2026-04-21 15:52:09.514+0900,BV0241,33
2026-04-21 15:52:09.552+0900,BV0157,10681
2026-04-21 15:52:09.610+0900,BV0158,10781
2026-04-21 15:52:09.960+0900,BV0225,10781
2026-04-21 15:52:10.254+0900,BV0391,10811
2026-04-21 15:52:10.930+0900,BV0178,10781
2026-04-21 15:52:10.930+0900,BV0178,34
2026-04-21 15:52:10.930+0900,BV0171,10811
2026-04-21 15:52:10.931+0900,BV0345,34
2026-04-21 15:52:10.962+0900,BV0223,33
2026-04-21 15:52:11.319+0900,BV0182,11101
2026-04-21 15:52:11.455+0900,BV0341,11111
2026-04-21 15:52:12.031+0900,BV0225,10781
2026-04-21 15:52:12.032+0900,BV0198,10721
2026-04-21 15:52:12.408+0900,BV0229,10681
2026-04-21 15:52:12.439+0900,BV0196,33
2026-04-21 15:52:12.486+0900,BV0334,11101
2026-04-21 15:52:12.504+0900,BV0171,10811
2026-04-21 15:52:12.620+0900,BV0225,10781
2026-04-21 15:52:13.011+0900,BV0241,33
2026-04-21 15:52:13.023+0900,BV0171,10811
2026-04-21 15:52:13.065+0900,BV0211,10811
